Date,Open,High,Low,Close,Adj Close,Volume
12/12/2017,16733.28906,17560.65039,16254.53027,17083.90039,17083.90039,2246138895
11/12/2017,15060.4502,17399.17969,15024.55957,16732.4707,16732.4707,2634267594
10/12/2017,14839.98047,15783.2002,13031,15059.59961,15059.59961,2904037859
9/12/2017,16048.17969,16313.17969,13151.46973,14843.41992,14843.41992,2699876215
8/12/2017,16867.98047,17294.84961,13906.09961,16047.61035,16047.61035,4546014731
7/12/2017,13750.08984,16879.25977,13401.61035,16850.31055,16850.31055,4510225316
6/12/2017,11667.12988,13843.2002,11661.75977,13749.57031,13749.57031,2437037791
5/12/2017,11624.37012,11901.87012,11486.12988,11667.12988,11667.12988,1048839303
4/12/2017,11244.2002,11624.62988,10917.80957,11623.91016,11623.91016,1057859226
3/12/2017,10912.71973,11851.08984,10578.42969,11246.20996,11246.20996,1380012064
2/12/2017,10861.46973,11175.23047,10715.54981,10912.73047,10912.73047,950474241
1/12/2017,9947.080078,10942.79981,9420.929688,10861.46973,10861.46973,1353669597
30/11/2017,9848.049805,10689.05957,9023.769531,9946.759766,9946.759766,1836210107
29/11/2017,9906.040039,11417.83984,8938.700195,9837.860352,9837.860352,2418792360
28/11/2017,9732.629883,9969.580078,9638.200195,9906.040039,9906.040039,865328615
27/11/2017,9318.419922,9733.610352,9316.839844,9733.200195,9733.200195,1025175619
26/11/2017,8754.620117,9474.620117,8746.55957,9318.419922,9318.419922,782499976
25/11/2017,8203.450195,8761.980469,8153.700195,8754.69043,8754.69043,718483679
24/11/2017,8013.379883,8332.94043,7900.169922,8200.799805,8200.799805,595710405
23/11/2017,8234.5,8266.549805,8012.350098,8013.410156,8013.410156,555465146
22/11/2017,8099.919922,8304.370117,8091.629883,8234.549805,8234.549805,539697375
21/11/2017,8245.870117,8368.360352,7819.060059,8099.970215,8099.970215,938345413
20/11/2017,8042.640137,8294.120117,7947.279785,8244.69043,8244.69043,617354329
19/11/2017,7781.02002,8100.870117,7675.410156,8042.640137,8042.640137,541391321
18/11/2017,7699.950195,7857.52002,7458.899902,7780.910156,7780.910156,571121111
17/11/2017,7853.680176,8000.189941,7534.700195,7699.950195,7699.950195,917599923
16/11/2017,7283.02002,7964.640137,7119.169922,7853.680176,7853.680176,1010130763
15/11/2017,6597.060059,7330.060059,6596.939941,7283.220215,7283.220215,922959468
14/11/2017,6522.450195,6728.589844,6419.180176,6597.060059,6597.060059,634604991
13/11/2017,5878.089844,6760.149902,5828.339844,6522.450195,6522.450195,1135256036
12/11/2017,6339.870117,6490.529785,5493.640137,5878.129883,5878.129883,1629165385
11/11/2017,6565.799805,6821.5,6197.870117,6339.859863,6339.859863,878096915
10/11/2017,7129.589844,7318.970215,6406.049805,6565.799805,6565.799805,1513421266
9/11/2017,7444.359863,7457.120117,7040.830078,7129.589844,7129.589844,915963933
8/11/2017,7102.22998,7869.100098,7026.970215,7444.359863,7444.359863,1632547465
7/11/2017,6959.27002,7222.370117,6957.799805,7102.75,7102.75,716798409
6/11/2017,7389.549805,7429.700195,6934.72998,6959.22998,6959.22998,1148125488
5/11/2017,7363.799805,7599.439941,7284.330078,7389.549805,7389.549805,789287755
4/11/2017,7146.97998,7492.240234,6957.839844,7363.799805,7363.799805,773371754
3/11/2017,7024.810059,7445.620117,6938.930176,7152.120117,7152.120117,1120978013
2/11/2017,6737.779785,7339.910156,6737.77002,7024.810059,7024.810059,1663170039
1/11/2017,6449.100098,6738.740234,6355,6737.779785,6737.779785,869798619
31/10/2017,6124.279785,6467.200195,6090.830078,6451.240234,6451.240234,637838767
30/10/2017,6147.700195,6226.180176,6018.970215,6124.279785,6124.279785,481600502
28/10/2017,5726.609863,6295.430176,5679.370117,6147.52002,6147.52002,966990808
27/10/2017,5764.560059,5871.040039,5654.799805,5726.609863,5726.609863,305611140
26/10/2017,5887.620117,5997.830078,5692.319824,5764.560059,5764.560059,488283724
25/10/2017,5734,5970.399902,5689.919922,5887.609863,5887.609863,547664553
24/10/2017,5513.080078,5747.959961,5375.640137,5734,5734,585738379
23/10/2017,5903.609863,5904.629883,5463.410156,5513.080078,5513.080078,811951129
22/10/2017,5982.859863,6048.97998,5644.220215,5903.609863,5903.609863,801148315
21/10/2017,6006.649902,6070.560059,5722.97998,5982.859863,5982.859863,618893096
20/10/2017,5993.109863,6187.200195,5874.540039,6006.649902,6006.649902,684989667
19/10/2017,5698.620117,6075.319824,5611.390137,5993.109863,5993.109863,729487923
18/10/2017,5576.709961,5737.410156,5517.620117,5698.649902,5698.649902,469774559
17/10/2017,5598.580078,5601.299805,5114.870117,5575.830078,5575.830078,654722509
16/10/2017,5759.25,5773.319824,5521.089844,5598.580078,5598.580078,368658284
15/10/2017,5677.350098,5795.330078,5576.100098,5759.330078,5759.330078,349154669
14/10/2017,5824.709961,5862.689941,5448.220215,5688.140137,5688.140137,571166215
13/10/2017,5637.259766,5839.620117,5568.859863,5824.709961,5824.709961,434406119
12/10/2017,5432.620117,5852.779785,5391.970215,5637.259766,5637.259766,1211469140
11/10/2017,4824.200195,5432.629883,4814.97998,5432.620117,5432.620117,848641969
10/10/2017,4763.359863,4874.890137,4718.600098,4824.200195,4824.200195,338533507
9/10/2017,4777.490234,4930,4722.810059,4763.359863,4763.359863,475717720
8/10/2017,4611.700195,4875.379883,4556.149902,4777.490234,4777.490234,518586828
7/10/2017,4435.810059,4622.870117,4419.359863,4611.700195,4611.700195,323063950
6/10/2017,4371.939941,4472.919922,4319.47998,4435.810059,4435.810059,176332039
5/10/2017,4321.439941,4422.149902,4296.930176,4371.939941,4371.939941,269878225
4/10/2017,4218.660156,4365.759766,4143.350098,4321.439941,4321.439941,271914958
3/10/2017,4314.180176,4355.290039,4183.569824,4218.660156,4218.660156,272424730
2/10/2017,4401.319824,4435.990234,4230.72998,4314.180176,4314.180176,353046057
1/10/2017,4403.089844,4477.379883,4364.669922,4401.319824,4401.319824,314621927
30/09/2017,4360.620117,4412.620117,4258.319824,4403.089844,4403.089844,262485153
29/09/2017,4172.790039,4383.27002,4164.25,4360.620117,4360.620117,290796939
28/09/2017,4195.649902,4237.509766,4030.370117,4172.790039,4172.790039,404599756
27/09/2017,4212.200195,4274.640137,4112.879883,4195.649902,4195.649902,386909537
26/09/2017,3892.699951,4232.350098,3882.080078,4212.200195,4212.200195,480358673
25/09/2017,3932.830078,3982.310059,3858.75,3892.699951,3892.699951,248481868
24/09/2017,3667.52002,3971.5,3665.669922,3932.830078,3932.830078,386674961
23/09/2017,3788.02002,3790.889893,3633.879883,3667.52002,3667.52002,183852135
22/09/2017,3600.830078,3813.389893,3563.179932,3788.02002,3788.02002,253370774
21/09/2017,3617.27002,3753.51001,3505.810059,3600.830078,3600.830078,414612501
20/09/2017,3882.159912,3912.790039,3576.540039,3617.27002,3617.27002,543570164
19/09/2017,3907.959961,4053.040039,3846.76001,3882.159912,3882.159912,342438072
18/09/2017,4100.279785,4120.709961,3852.219971,3907.959961,3907.959961,488897829
17/09/2017,3689.610107,4122.75,3689,4100.279785,4100.279785,586938661
16/09/2017,3698.919922,3796.560059,3485.830078,3689.610107,3689.610107,351250484
15/09/2017,3713.76001,3893.669922,3551.830078,3698.919922,3698.919922,627559216
14/09/2017,3243.080078,3824.429932,2979.879883,3713.76001,3713.76001,1519153953
13/09/2017,3870.290039,3930.689941,3218.97998,3243.080078,3243.080078,1118258889
12/09/2017,4158.919922,4174.580078,3752.01001,3870.290039,3870.290039,728385231
11/09/2017,4217.899902,4387.759766,4074.969971,4158.919922,4158.919922,453402207
10/09/2017,4245.890137,4364.419922,4134.620117,4217.899902,4217.899902,375254125
9/09/2017,4335.129883,4338.080078,4032.149902,4245.890137,4245.890137,451244396
8/09/2017,4326.450195,4402.149902,4185.330078,4335.129883,4335.129883,332195251
7/09/2017,4635.600098,4699.589844,4130.879883,4326.450195,4326.450195,786819863
6/09/2017,4618.709961,4690.549805,4493.200195,4635.600098,4635.600098,324939872
5/09/2017,4409.080078,4660.040039,4401.529785,4618.709961,4618.709961,504717245
4/09/2017,4267.450195,4496.669922,4004.620117,4409.080078,4409.080078,673846827
